Category,Year,King County,Snohomish County
Burglary,2006,17822,0
Burglary,2006,17822,81
Burglary,2006,17822,3.9
Burglary,2006,17822,69
Burglary,2006,17822,31.6
Burglary,2006,17822,139
Burglary,2006,17822,0
Burglary,2006,17822,
Burglary,2006,17822,
Burglary,2006,17822,
Burglary,2006,0,4678
Burglary,2006,0,0
Burglary,2006,0,298
Burglary,2006,0,0
Burglary,2006,0,81
Burglary,2006,0,3.9
Burglary,2006,0,69
Burglary,2006,0,31.6
Burglary,2006,0,139
Burglary,2006,0,0
Burglary,2006,0,
Burglary,2006,0,
Burglary,2006,0,
Burglary,2006,954,4678
Burglary,2006,954,0
Burglary,2006,954,298
Burglary,2006,954,0
Burglary,2006,954,81
Burglary,2006,954,3.9
Burglary,2006,954,69
Burglary,2006,954,31.6
Burglary,2006,954,139
Burglary,2006,954,0
Burglary,2006,954,
Burglary,2006,954,
Burglary,2006,954,
Burglary,2006,0,4678
Burglary,2006,0,0
Burglary,2006,0,298
Burglary,2006,0,0
Burglary,2006,0,81
Burglary,2006,0,3.9
Burglary,2006,0,69
Burglary,2006,0,31.6
Burglary,2006,0,139
Burglary,2006,0,0
Burglary,2006,0,
Burglary,2006,0,
Burglary,2006,0,
Burglary,2006,151,4678
Burglary,2006,151,0
Burglary,2006,151,298
Burglary,2006,151,0
Burglary,2006,151,81
Burglary,2006,151,3.9
Burglary,2006,151,69
Burglary,2006,151,31.6
Burglary,2006,151,139
Burglary,2006,151,0
Burglary,2006,151,
Burglary,2006,151,
Burglary,2006,151,
Burglary,2006,4.3,4678
Burglary,2006,4.3,0
Burglary,2006,4.3,298
Burglary,2006,4.3,0
Burglary,2006,4.3,81
Burglary,2006,4.3,3.9
Burglary,2006,4.3,69
Burglary,2006,4.3,31.6
Burglary,2006,4.3,139
Burglary,2006,4.3,0
Burglary,2006,4.3,
Burglary,2006,4.3,
Burglary,2006,4.3,
Burglary,2006,197,4678
Burglary,2006,197,0
Burglary,2006,197,298
Burglary,2006,197,0
Burglary,2006,197,81
Burglary,2006,197,3.9
Burglary,2006,197,69
Burglary,2006,197,31.6
Burglary,2006,197,139
Burglary,2006,197,0
Burglary,2006,197,
Burglary,2006,197,
Burglary,2006,197,
Burglary,2006,33.9,4678
Burglary,2006,33.9,0
Burglary,2006,33.9,298
Burglary,2006,33.9,0
Burglary,2006,33.9,81
Burglary,2006,33.9,3.9
Burglary,2006,33.9,69
Burglary,2006,33.9,31.6
Burglary,2006,33.9,139
Burglary,2006,33.9,0
Burglary,2006,33.9,
Burglary,2006,33.9,
Burglary,2006,33.9,
Burglary,2006,308,4678
Burglary,2006,308,0
Burglary,2006,308,298
Burglary,2006,308,0
Burglary,2006,308,81
Burglary,2006,308,3.9
Burglary,2006,308,69
Burglary,2006,308,31.6
Burglary,2006,308,139
Burglary,2006,308,0
Burglary,2006,308,
Burglary,2006,308,
Burglary,2006,308,
Burglary,2006,0,4678
Burglary,2006,0,0
Burglary,2006,0,298
Burglary,2006,0,0
Burglary,2006,0,81
Burglary,2006,0,3.9
Burglary,2006,0,69
Burglary,2006,0,31.6
Burglary,2006,0,139
Burglary,2006,0,0
Burglary,2006,0,
Burglary,2006,0,
Burglary,2006,0,
Burglary,2006,,4678
Burglary,2006,,0
Burglary,2006,,298
Burglary,2006,,0
Burglary,2006,,81
Burglary,2006,,3.9
Burglary,2006,,69
Burglary,2006,,31.6
Burglary,2006,,139
Burglary,2006,,0
Burglary,2006,,
Burglary,2006,,
Burglary,2006,,
Burglary,2006,,4678
Burglary,2006,,0
Burglary,2006,,298
Burglary,2006,,0
Burglary,2006,,81
Burglary,2006,,3.9
Burglary,2006,,69
Burglary,2006,,31.6
Burglary,2006,,139
Burglary,2006,,0
Burglary,2006,,
Burglary,2006,,
Burglary,2006,,
Burglary,2006,,4678
Burglary,2006,,0
Burglary,2006,,298
Burglary,2006,,0
Burglary,2006,,81
Burglary,2006,,3.9
Burglary,2006,,69
Burglary,2006,,31.6
Burglary,2006,,139
Burglary,2006,,0
Burglary,2006,,
Burglary,2006,,
Burglary,2006,,
Theft,2006,58096,15889
Theft,2006,58096,0
Theft,2006,58096,2185
Theft,2006,58096,0
Theft,2006,58096,1045
Theft,2006,58096,0
Theft,2006,0,15889
Theft,2006,0,0
Theft,2006,0,2185
Theft,2006,0,0
Theft,2006,0,1045
Theft,2006,0,0
Theft,2006,5909,15889
Theft,2006,5909,0
Theft,2006,5909,2185
Theft,2006,5909,0
Theft,2006,5909,1045
Theft,2006,5909,0
Theft,2006,0,15889
Theft,2006,0,0
Theft,2006,0,2185
Theft,2006,0,0
Theft,2006,0,1045
Theft,2006,0,0
Theft,2006,1371,15889
Theft,2006,1371,0
Theft,2006,1371,2185
Theft,2006,1371,0
Theft,2006,1371,1045
Theft,2006,1371,0
Theft,2006,0,15889
Theft,2006,0,0
Theft,2006,0,2185
Theft,2006,0,0
Theft,2006,0,1045
Theft,2006,0,0
Motor Vehicle Theft,2006,18806,6148
Motor Vehicle Theft,2006,18806,98
Motor Vehicle Theft,2006,18806,0
Motor Vehicle Theft,2006,18806,41
Motor Vehicle Theft,2006,710,6148
Motor Vehicle Theft,2006,710,98
Motor Vehicle Theft,2006,710,0
Motor Vehicle Theft,2006,710,41
Motor Vehicle Theft,2006,0,6148
Motor Vehicle Theft,2006,0,98
Motor Vehicle Theft,2006,0,0
Motor Vehicle Theft,2006,0,41
Motor Vehicle Theft,2006,262,6148
Motor Vehicle Theft,2006,262,98
Motor Vehicle Theft,2006,262,0
Motor Vehicle Theft,2006,262,41
Total,2006,103194,28369
Total,2006,103194,0
Total,2006,103194,14965
Total,2006,103194,0
Total,2006,103194,2982
Total,2006,103194,1399
Total,2006,103194,567
Total,2006,103194,703
Total,2006,103194,3448
Total,2006,103194,0
Total,2006,103194,24
Total,2006,103194,
Total,2006,0,28369
Total,2006,0,0
Total,2006,0,14965
Total,2006,0,0
Total,2006,0,2982
Total,2006,0,1399
Total,2006,0,567
Total,2006,0,703
Total,2006,0,3448
Total,2006,0,0
Total,2006,0,24
Total,2006,0,
Total,2006,48549,28369
Total,2006,48549,0
Total,2006,48549,14965
Total,2006,48549,0
Total,2006,48549,2982
Total,2006,48549,1399
Total,2006,48549,567
Total,2006,48549,703
Total,2006,48549,3448
Total,2006,48549,0
Total,2006,48549,24
Total,2006,48549,
Total,2006,0,28369
Total,2006,0,0
Total,2006,0,14965
Total,2006,0,0
Total,2006,0,2982
Total,2006,0,1399
Total,2006,0,567
Total,2006,0,703
Total,2006,0,3448
Total,2006,0,0
Total,2006,0,24
Total,2006,0,
Total,2006,9973,28369
Total,2006,9973,0
Total,2006,9973,14965
Total,2006,9973,0
Total,2006,9973,2982
Total,2006,9973,1399
Total,2006,9973,567
Total,2006,9973,703
Total,2006,9973,3448
Total,2006,9973,0
Total,2006,9973,24
Total,2006,9973,
Total,2006,3071,28369
Total,2006,3071,0
Total,2006,3071,14965
Total,2006,3071,0
Total,2006,3071,2982
Total,2006,3071,1399
Total,2006,3071,567
Total,2006,3071,703
Total,2006,3071,3448
Total,2006,3071,0
Total,2006,3071,24
Total,2006,3071,
Total,2006,1752,28369
Total,2006,1752,0
Total,2006,1752,14965
Total,2006,1752,0
Total,2006,1752,2982
Total,2006,1752,1399
Total,2006,1752,567
Total,2006,1752,703
Total,2006,1752,3448
Total,2006,1752,0
Total,2006,1752,24
Total,2006,1752,
Total,2006,2135,28369
Total,2006,2135,0
Total,2006,2135,14965
Total,2006,2135,0
Total,2006,2135,2982
Total,2006,2135,1399
Total,2006,2135,567
Total,2006,2135,703
Total,2006,2135,3448
Total,2006,2135,0
Total,2006,2135,24
Total,2006,2135,
Total,2006,6474,28369
Total,2006,6474,0
Total,2006,6474,14965
Total,2006,6474,0
Total,2006,6474,2982
Total,2006,6474,1399
Total,2006,6474,567
Total,2006,6474,703
Total,2006,6474,3448
Total,2006,6474,0
Total,2006,6474,24
Total,2006,6474,
Total,2006,0,28369
Total,2006,0,0
Total,2006,0,14965
Total,2006,0,0
Total,2006,0,2982
Total,2006,0,1399
Total,2006,0,567
Total,2006,0,703
Total,2006,0,3448
Total,2006,0,0
Total,2006,0,24
Total,2006,0,
Total,2006,110,28369
Total,2006,110,0
Total,2006,110,14965
Total,2006,110,0
Total,2006,110,2982
Total,2006,110,1399
Total,2006,110,567
Total,2006,110,703
Total,2006,110,3448
Total,2006,110,0
Total,2006,110,24
Total,2006,110,
Total,2006,,28369
Total,2006,,0
Total,2006,,14965
Total,2006,,0
Total,2006,,2982
Total,2006,,1399
Total,2006,,567
Total,2006,,703
Total,2006,,3448
Total,2006,,0
Total,2006,,24
Total,2006,,
"Reported NIBRS Crimes - Washington Association of
Sheriffs and Police Chiefs",2006,,
Manslaughter,2006,0,0
Manslaughter,2006,0,0
Manslaughter,2006,0,0
Manslaughter,2006,0,0
Manslaughter,2006,0,3
Manslaughter,2006,0,89.7
Manslaughter,2006,0,0
Manslaughter,2006,0,0
Manslaughter,2006,0,0
Manslaughter,2006,0,0
Manslaughter,2006,0,0
Manslaughter,2006,0,3
Manslaughter,2006,0,89.7
Manslaughter,2006,0,0
Manslaughter,2006,1,0
Manslaughter,2006,1,0
Manslaughter,2006,1,0
Manslaughter,2006,1,0
Manslaughter,2006,1,3
Manslaughter,2006,1,89.7
Manslaughter,2006,1,0
Manslaughter,2006,9.7,0
Manslaughter,2006,9.7,0
Manslaughter,2006,9.7,0
Manslaughter,2006,9.7,0
Manslaughter,2006,9.7,3
Manslaughter,2006,9.7,89.7
Manslaughter,2006,9.7,0
Manslaughter,2006,34,0
Manslaughter,2006,34,0
Manslaughter,2006,34,0
Manslaughter,2006,34,0
Manslaughter,2006,34,3
Manslaughter,2006,34,89.7
Manslaughter,2006,34,0
Manslaughter,2006,69.3,0
Manslaughter,2006,69.3,0
Manslaughter,2006,69.3,0
Manslaughter,2006,69.3,0
Manslaughter,2006,69.3,3
Manslaughter,2006,69.3,89.7
Manslaughter,2006,69.3,0
Manslaughter,2006,0,0
Manslaughter,2006,0,0
Manslaughter,2006,0,0
Manslaughter,2006,0,0
Manslaughter,2006,0,3
Manslaughter,2006,0,89.7
Manslaughter,2006,0,0
Forcible Sex,2006,0,0
Forcible Sex,2006,0,0
Forcible Sex,2006,0,0
Forcible Sex,2006,0,0
Forcible Sex,2006,0,0
Forcible Sex,2006,0,0
Forcible Sex,2006,0,0
Forcible Sex,2006,0,0
Forcible Sex,2006,0,0
Non Forcible Sex,2006,0,0
Non Forcible Sex,2006,0,0
Non Forcible Sex,2006,0,0
Non Forcible Sex,2006,0,0
Non Forcible Sex,2006,0,0
Non Forcible Sex,2006,0,0
Non Forcible Sex,2006,0,0
Non Forcible Sex,2006,0,0
Non Forcible Sex,2006,0,0
Assault,2006,0,0
Assault,2006,0,0
Assault,2006,0,239
Assault,2006,0,131
Assault,2006,0,4.5
Assault,2006,0,105
Assault,2006,0,39.4
Assault,2006,0,0
Assault,2006,0,
Assault,2006,0,
Assault,2006,0,
Assault,2006,0,0
Assault,2006,0,0
Assault,2006,0,239
Assault,2006,0,131
Assault,2006,0,4.5
Assault,2006,0,105
Assault,2006,0,39.4
Assault,2006,0,0
Assault,2006,0,
Assault,2006,0,
Assault,2006,0,
Assault,2006,1414,0
Assault,2006,1414,0
Assault,2006,1414,239
Assault,2006,1414,131
Assault,2006,1414,4.5
Assault,2006,1414,105
Assault,2006,1414,39.4
Assault,2006,1414,0
Assault,2006,1414,
Assault,2006,1414,
Assault,2006,1414,
Assault,2006,466,0
Assault,2006,466,0
Assault,2006,466,239
Assault,2006,466,131
Assault,2006,466,4.5
Assault,2006,466,105
Assault,2006,466,39.4
Assault,2006,466,0
Assault,2006,466,
Assault,2006,466,
Assault,2006,466,
Assault,2006,5.1,0
Assault,2006,5.1,0
Assault,2006,5.1,239
Assault,2006,5.1,131
Assault,2006,5.1,4.5
Assault,2006,5.1,105
Assault,2006,5.1,39.4
Assault,2006,5.1,0
Assault,2006,5.1,
Assault,2006,5.1,
Assault,2006,5.1,
Assault,2006,403,0
Assault,2006,403,0
Assault,2006,403,239
Assault,2006,403,131
Assault,2006,403,4.5
Assault,2006,403,105
Assault,2006,403,39.4
Assault,2006,403,0
Assault,2006,403,
Assault,2006,403,
Assault,2006,403,
Assault,2006,35.7,0
Assault,2006,35.7,0
Assault,2006,35.7,239
Assault,2006,35.7,131
Assault,2006,35.7,4.5
Assault,2006,35.7,105
Assault,2006,35.7,39.4
Assault,2006,35.7,0
Assault,2006,35.7,
Assault,2006,35.7,
Assault,2006,35.7,
Assault,2006,0,0
Assault,2006,0,0
Assault,2006,0,239
Assault,2006,0,131
Assault,2006,0,4.5
Assault,2006,0,105
Assault,2006,0,39.4
Assault,2006,0,0
Assault,2006,0,
Assault,2006,0,
Assault,2006,0,
Assault,2006,,0
Assault,2006,,0
Assault,2006,,239
Assault,2006,,131
Assault,2006,,4.5
Assault,2006,,105
Assault,2006,,39.4
Assault,2006,,0
Assault,2006,,
Assault,2006,,
Assault,2006,,
Assault,2006,,0
Assault,2006,,0
Assault,2006,,239
Assault,2006,,131
Assault,2006,,4.5
Assault,2006,,105
Assault,2006,,39.4
Assault,2006,,0
Assault,2006,,
Assault,2006,,
Assault,2006,,
Assault,2006,,0
Assault,2006,,0
Assault,2006,,239
Assault,2006,,131
Assault,2006,,4.5
Assault,2006,,105
Assault,2006,,39.4
Assault,2006,,0
Assault,2006,,
Assault,2006,,
Assault,2006,,
Kidnapping_Abduction,2006,0,0
Kidnapping_Abduction,2006,0,0
Kidnapping_Abduction,2006,0,0
Kidnapping_Abduction,2006,0,
Kidnapping_Abduction,2006,0,
Kidnapping_Abduction,2006,0,
Kidnapping_Abduction,2006,0,0
Kidnapping_Abduction,2006,0,0
Kidnapping_Abduction,2006,0,0
Kidnapping_Abduction,2006,0,
Kidnapping_Abduction,2006,0,
Kidnapping_Abduction,2006,0,
Kidnapping_Abduction,2006,0,0
Kidnapping_Abduction,2006,0,0
Kidnapping_Abduction,2006,0,0
Kidnapping_Abduction,2006,0,
Kidnapping_Abduction,2006,0,
Kidnapping_Abduction,2006,0,
Kidnapping_Abduction,2006,,0
Kidnapping_Abduction,2006,,0
Kidnapping_Abduction,2006,,0
Kidnapping_Abduction,2006,,
Kidnapping_Abduction,2006,,
Kidnapping_Abduction,2006,,
Kidnapping_Abduction,2006,,0
Kidnapping_Abduction,2006,,0
Kidnapping_Abduction,2006,,0
Kidnapping_Abduction,2006,,
Kidnapping_Abduction,2006,,
Kidnapping_Abduction,2006,,
Kidnapping_Abduction,2006,,0
Kidnapping_Abduction,2006,,0
Kidnapping_Abduction,2006,,0
Kidnapping_Abduction,2006,,
Kidnapping_Abduction,2006,,
Kidnapping_Abduction,2006,,
Human Trafficking,2006,0,0
Human Trafficking,2006,0,0
Human Trafficking,2006,0,0
Human Trafficking,2006,0,0
Human Trafficking,2006,0,0
Human Trafficking,2006,0,0
Human Trafficking,2006,0,0
Human Trafficking,2006,0,0
Human Trafficking,2006,0,0
"Viol. of No
Contact_Protection Order",2006,0,0
"Viol. of No
Contact_Protection Order",2006,0,0
"Viol. of No
Contact_Protection Order",2006,0,0
"Viol. of No
Contact_Protection Order",2006,0,0
"Viol. of No
Contact_Protection Order",2006,0,0
"Viol. of No
Contact_Protection Order",2006,0,0
"Viol. of No
Contact_Protection Order",2006,0,0
"Viol. of No
Contact_Protection Order",2006,0,0
"Viol. of No
Contact_Protection Order",2006,0,0
Person Crime Total,2006,0,0
Extortion_Blackmail,2006,0,0
Extortion_Blackmail,2006,0,0
Extortion_Blackmail,2006,0,0
Extortion_Blackmail,2006,0,0
Extortion_Blackmail,2006,0,0
Extortion_Blackmail,2006,0,0
Extortion_Blackmail,2006,0,0
Extortion_Blackmail,2006,0,0
Extortion_Blackmail,2006,0,0
Counterfeiting_Forgery,2006,0,0
Counterfeiting_Forgery,2006,0,0
Counterfeiting_Forgery,2006,0,0
Counterfeiting_Forgery,2006,0,0
Counterfeiting_Forgery,2006,0,0
Counterfeiting_Forgery,2006,0,0
Counterfeiting_Forgery,2006,0,0
Counterfeiting_Forgery,2006,0,0
Counterfeiting_Forgery,2006,0,0
Destruction of Property,2006,0,0
Destruction of Property,2006,0,0
Destruction of Property,2006,0,0
Destruction of Property,2006,0,0
Destruction of Property,2006,0,0
Destruction of Property,2006,0,0
Destruction of Property,2006,0,0
Destruction of Property,2006,0,0
Destruction of Property,2006,0,0
Bribery,2006,0,0
Bribery,2006,0,0
Bribery,2006,0,0
Bribery,2006,0,0
Bribery,2006,0,0
Bribery,2006,0,0
Bribery,2006,0,0
Bribery,2006,0,0
Bribery,2006,0,0
Property Crime Total,2006,0,0
Drug Violations,2006,0,0
Drug Violations,2006,0,0
Drug Violations,2006,0,0
Drug Violations,2006,0,0
Drug Violations,2006,0,0
Drug Violations,2006,0,0
Drug Violations,2006,0,0
Drug Violations,2006,0,0
Drug Violations,2006,0,0
Weapons Law Violations,2006,0,0
Weapons Law Violations,2006,0,0
Weapons Law Violations,2006,0,0
Weapons Law Violations,2006,0,
Weapons Law Violations,2006,0,
Weapons Law Violations,2006,0,
Weapons Law Violations,2006,0,0
Weapons Law Violations,2006,0,0
Weapons Law Violations,2006,0,0
Weapons Law Violations,2006,0,
Weapons Law Violations,2006,0,
Weapons Law Violations,2006,0,
Weapons Law Violations,2006,0,0
Weapons Law Violations,2006,0,0
Weapons Law Violations,2006,0,0
Weapons Law Violations,2006,0,
Weapons Law Violations,2006,0,
Weapons Law Violations,2006,0,
Weapons Law Violations,2006,,0
Weapons Law Violations,2006,,0
Weapons Law Violations,2006,,0
Weapons Law Violations,2006,,
Weapons Law Violations,2006,,
Weapons Law Violations,2006,,
Weapons Law Violations,2006,,0
Weapons Law Violations,2006,,0
Weapons Law Violations,2006,,0
Weapons Law Violations,2006,,
Weapons Law Violations,2006,,
Weapons Law Violations,2006,,
Weapons Law Violations,2006,,0
Weapons Law Violations,2006,,0
Weapons Law Violations,2006,,0
Weapons Law Violations,2006,,
Weapons Law Violations,2006,,
Weapons Law Violations,2006,,
Gambling Violations,2006,0,0
Gambling Violations,2006,0,0
Gambling Violations,2006,0,0
Gambling Violations,2006,0,0
Animal Cruelty,2006,0,0
Animal Cruelty,2006,0,0
Animal Cruelty,2006,0,0
Animal Cruelty,2006,0,0
Animal Cruelty,2006,0,0
Animal Cruelty,2006,0,0
Animal Cruelty,2006,0,0
Animal Cruelty,2006,0,0
Animal Cruelty,2006,0,0
Pornography,2006,0,0
Pornography,2006,0,0
Pornography,2006,0,0
Pornography,2006,0,0
Pornography,2006,0,0
Pornography,2006,0,0
Pornography,2006,0,0
Pornography,2006,0,0
Pornography,2006,0,0
Prostitution,2006,0,0
Prostitution,2006,0,0
Prostitution,2006,0,0
Prostitution,2006,0,0
Prostitution,2006,0,0
Prostitution,2006,0,0
Prostitution,2006,0,0
Prostitution,2006,0,0
Prostitution,2006,0,0
Society Crime Total,2006,0,0
"Adult Arrests - SRS - Washington Association of Sheriffs
and Police Chiefs",2006,,
Drug Crimes,2006,7457,1663
Drug Crimes,2006,7457,802
Drug Crimes,2006,7457,334
Drug Crimes,2006,7457,2.8
Drug Crimes,2006,7457,173
Drug Crimes,2006,7457,22.8
Drug Crimes,2006,7457,269
Drug Crimes,2006,7457,
Drug Crimes,2006,7457,
Drug Crimes,2006,7457,
Drug Crimes,2006,3661,1663
Drug Crimes,2006,3661,802
Drug Crimes,2006,3661,334
Drug Crimes,2006,3661,2.8
Drug Crimes,2006,3661,173
Drug Crimes,2006,3661,22.8
Drug Crimes,2006,3661,269
Drug Crimes,2006,3661,
Drug Crimes,2006,3661,
Drug Crimes,2006,3661,
Drug Crimes,2006,1026,1663
Drug Crimes,2006,1026,802
Drug Crimes,2006,1026,334
Drug Crimes,2006,1026,2.8
Drug Crimes,2006,1026,173
Drug Crimes,2006,1026,22.8
Drug Crimes,2006,1026,269
Drug Crimes,2006,1026,
Drug Crimes,2006,1026,
Drug Crimes,2006,1026,
Drug Crimes,2006,3.7,1663
Drug Crimes,2006,3.7,802
Drug Crimes,2006,3.7,334
Drug Crimes,2006,3.7,2.8
Drug Crimes,2006,3.7,173
Drug Crimes,2006,3.7,22.8
Drug Crimes,2006,3.7,269
Drug Crimes,2006,3.7,
Drug Crimes,2006,3.7,
Drug Crimes,2006,3.7,
Drug Crimes,2006,646,1663
Drug Crimes,2006,646,802
Drug Crimes,2006,646,334
Drug Crimes,2006,646,2.8
Drug Crimes,2006,646,173
Drug Crimes,2006,646,22.8
Drug Crimes,2006,646,269
Drug Crimes,2006,646,
Drug Crimes,2006,646,
Drug Crimes,2006,646,
Drug Crimes,2006,21,1663
Drug Crimes,2006,21,802
Drug Crimes,2006,21,334
Drug Crimes,2006,21,2.8
Drug Crimes,2006,21,173
Drug Crimes,2006,21,22.8
Drug Crimes,2006,21,269
Drug Crimes,2006,21,
Drug Crimes,2006,21,
Drug Crimes,2006,21,
Drug Crimes,2006,505,1663
Drug Crimes,2006,505,802
Drug Crimes,2006,505,334
Drug Crimes,2006,505,2.8
Drug Crimes,2006,505,173
Drug Crimes,2006,505,22.8
Drug Crimes,2006,505,269
Drug Crimes,2006,505,
Drug Crimes,2006,505,
Drug Crimes,2006,505,
Drug Crimes,2006,,1663
Drug Crimes,2006,,802
Drug Crimes,2006,,334
Drug Crimes,2006,,2.8
Drug Crimes,2006,,173
Drug Crimes,2006,,22.8
Drug Crimes,2006,,269
Drug Crimes,2006,,
Drug Crimes,2006,,
Drug Crimes,2006,,
Drug Crimes,2006,,1663
Drug Crimes,2006,,802
Drug Crimes,2006,,334
Drug Crimes,2006,,2.8
Drug Crimes,2006,,173
Drug Crimes,2006,,22.8
Drug Crimes,2006,,269
Drug Crimes,2006,,
Drug Crimes,2006,,
Drug Crimes,2006,,
Drug Crimes,2006,,1663
Drug Crimes,2006,,802
Drug Crimes,2006,,334
Drug Crimes,2006,,2.8
Drug Crimes,2006,,173
Drug Crimes,2006,,22.8
Drug Crimes,2006,,269
Drug Crimes,2006,,
Drug Crimes,2006,,
Drug Crimes,2006,,
Other Crimes,2006,31909,10173
Other Crimes,2006,31909,148
Other Crimes,2006,31909,2.9
Other Crimes,2006,31909,25
Other Crimes,2006,31909,19.9
Other Crimes,2006,299,10173
Other Crimes,2006,299,148
Other Crimes,2006,299,2.9
Other Crimes,2006,299,25
Other Crimes,2006,299,19.9
Other Crimes,2006,3.8,10173
Other Crimes,2006,3.8,148
Other Crimes,2006,3.8,2.9
Other Crimes,2006,3.8,25
Other Crimes,2006,3.8,19.9
Other Crimes,2006,115,10173
Other Crimes,2006,115,148
Other Crimes,2006,115,2.9
Other Crimes,2006,115,25
Other Crimes,2006,115,19.9
Other Crimes,2006,19.8,10173
Other Crimes,2006,19.8,148
Other Crimes,2006,19.8,2.9
Other Crimes,2006,19.8,25
Other Crimes,2006,19.8,19.9
"Adult Arrests - NIBRS - Washington Association of
Sheriffs and Police Chiefs",2006,,
Hacking_Computer Invasion,2006,0,0
Hacking_Computer Invasion,2006,0,0
Hacking_Computer Invasion,2006,0,0
Hacking_Computer Invasion,2006,0,0
Group B Offenses,2006,0,0
Group B Offenses,2006,0,0
Group B Offenses,2006,0,0
Group B Offenses,2006,0,0
"Superior Court Filings - Office of the Administrator for the
Courts",2006,,
Homicide,2006,65,14
Homicide,2006,65,
Homicide,2006,65,
Homicide,2006,65,
Homicide,2006,,14
Homicide,2006,,
Homicide,2006,,
Homicide,2006,,
Homicide,2006,,14
Homicide,2006,,
Homicide,2006,,
Homicide,2006,,
Homicide,2006,,14
Homicide,2006,,
Homicide,2006,,
Homicide,2006,,
Sex Crimes,2006,441,166
Sex Crimes,2006,441,37
Sex Crimes,2006,441,6.6
Sex Crimes,2006,441,66
Sex Crimes,2006,441,80.1
Sex Crimes,2006,441,
Sex Crimes,2006,441,
Sex Crimes,2006,441,
Sex Crimes,2006,63,166
Sex Crimes,2006,63,37
Sex Crimes,2006,63,6.6
Sex Crimes,2006,63,66
Sex Crimes,2006,63,80.1
Sex Crimes,2006,63,
Sex Crimes,2006,63,
Sex Crimes,2006,63,
Sex Crimes,2006,6,166
Sex Crimes,2006,6,37
Sex Crimes,2006,6,6.6
Sex Crimes,2006,6,66
Sex Crimes,2006,6,80.1
Sex Crimes,2006,6,
Sex Crimes,2006,6,
Sex Crimes,2006,6,
Sex Crimes,2006,91,166
Sex Crimes,2006,91,37
Sex Crimes,2006,91,6.6
Sex Crimes,2006,91,66
Sex Crimes,2006,91,80.1
Sex Crimes,2006,91,
Sex Crimes,2006,91,
Sex Crimes,2006,91,
Sex Crimes,2006,99.4,166
Sex Crimes,2006,99.4,37
Sex Crimes,2006,99.4,6.6
Sex Crimes,2006,99.4,66
Sex Crimes,2006,99.4,80.1
Sex Crimes,2006,99.4,
Sex Crimes,2006,99.4,
Sex Crimes,2006,99.4,
Sex Crimes,2006,,166
Sex Crimes,2006,,37
Sex Crimes,2006,,6.6
Sex Crimes,2006,,66
Sex Crimes,2006,,80.1
Sex Crimes,2006,,
Sex Crimes,2006,,
Sex Crimes,2006,,
Sex Crimes,2006,,166
Sex Crimes,2006,,37
Sex Crimes,2006,,6.6
Sex Crimes,2006,,66
Sex Crimes,2006,,80.1
Sex Crimes,2006,,
Sex Crimes,2006,,
Sex Crimes,2006,,
Sex Crimes,2006,,166
Sex Crimes,2006,,37
Sex Crimes,2006,,6.6
Sex Crimes,2006,,66
Sex Crimes,2006,,80.1
Sex Crimes,2006,,
Sex Crimes,2006,,
Sex Crimes,2006,,
Property Crimes,2006,2612,1150
Other Felonies,2006,1411,533
"Jail Average Daily Populations (ADP) - Washington
Association of Sheriffs and Police Chiefs",2006,,
Rated Capacity,2006,3209,1220
Pre-trial ADP,2006,2062,395
Post-trial ADP,2006,596,160
Other ADP,2006,,651
Total ADP,2006,2658,1206
Felony Jail Sentences - Caseload Forecast Council,2006,,
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
Fiscal   Year,2006,2006,2006
